id,evaluationsId,url,title,extra_null_column
85,3,https://3.16.38.71/sicid/#/statistics/inquest/admin/inquest-reports,END_AD_004
86,9,https://3.16.38.71/sicid/#/news-and-events/events/administrator/events/reports/broadcast-list-by-events,GE_041
87,9,https://3.16.38.71/sicid/#/news-and-events/events/administrator/events/reports/reports-by-inscription-forms,GE_042
88,3,https://3.16.38.71/sicid/#/statistics/inquests/inquest/graphics/2/2,"END_CO_001, END_CO_002, END_CO_005"
89,9,https://3.16.38.71/sicid/#/news-and-events/events/administrator/events/reports/reports-by-inscription-forms,GE_043
90,3,https://3.16.38.71/sicid/#/statistics/inquests/inquest/type/2,END_CO_003
91,9,https://3.16.38.71/sicid/#/news-and-events/events/administrator/events/reports/published-events-by-user,GE_043
92,9,https://3.16.38.71/sicid/#/news-and-events/events/consultant/list-events,"GE_045,GE_046,GE_048,GE_049,"
93,9,https://3.16.38.71/sicid/#/news-and-events/events/consultant/events-details/1,"GE_047,GE_050,GE_051,GE_052,GE_054"
94,9,https://3.16.38.71/sicid/#/news-and-events/events/consultant/inscription/step-1,GE_053
95,3,https://3.16.38.71/sicid/#/statistics/inquest/admin/register/3,ENH_AD_001
96,3,https://3.16.38.71/sicid/#/statistics/inquest/admin/inquest/3/2,"ENH_AD_002, ENH_AD_003"
97,3,https://3.16.38.71/sicid/#/statistics/inquest/admin/inquest-reports,ENH_AD_004
98,3,http://localhost:4200/#/statistics/inquests/inquest/type/2,"ENH_CO_001, END_CO_002, ENH_CO_003 ,END_CO_005"
99,8,https://3.16.38.71/sicid/#/sisub/collector/valuation-instrument/applicant,"ST_AS_001, ST_AS_012"
100,8,https://3.16.38.71/sicid/#/sisub/collector/new-beneficiary/ticket,"ST_AS_002, ST_AS_009, ST_AS_010, ST_AS_013, ST_AS_014, ST_AS_018, ST_AS_023"
101,8,https://3.16.38.71/sicid/#/sisub/collector/budgets/list-budgets/1/2,ST_AS_005
102,8,https://3.16.38.71/sicid/#/sisub/collector/budgets/list-budgets/2/2,ST_AS_006
103,8,https://3.16.38.71/sicid/#/sisub/collector/dashboard/0,ST_AS_007
104,8,https://3.16.38.71/sicid/#/sisub/collector/digital-file/admission-request-tab,ST_AS_011
105,8,https://3.16.38.71/sicid/#/sisub/collector/digital-file/admission-request-tab,ST_AS_011
106,8,https://3.16.38.71/sicid/#/sisub/main-page,ST_AS_015
